timestamp,hour,voltage,current,power,temperature,humidity
2026-07-23 14:42:07,14,74.19,2.177,161.48,27.6,86.5
2026-07-23 14:42:08,14,74.35,2.136,158.79,27.6,86.5
2026-07-23 14:42:09,14,62.90,1.770,111.31,27.7,86.6
2026-07-23 14:42:10,14,22.69,1.038,23.56,27.7,86.6
2026-07-23 14:42:11,14,0.00,0.990,0.00,27.7,86.6
2026-07-23 14:42:13,14,0.00,0.978,0.00,27.7,86.4
2026-07-23 14:42:14,14,0.00,1.097,0.00,27.7,86.4
2026-07-23 14:42:15,14,0.00,1.070,0.00,27.7,86.4
2026-07-23 14:42:16,14,84.98,2.115,179.77,27.7,86.3
2026-07-23 14:42:17,14,154.05,3.495,538.42,27.7,86.3
2026-07-23 14:42:18,14,155.35,3.497,543.24,27.7,86.3
2026-07-23 14:42:20,14,171.15,3.513,601.27,27.7,86.2
2026-07-23 14:42:21,14,207.82,3.501,727.50,27.7,86.2
2026-07-23 14:42:22,14,126.29,2.814,355.43,27.7,86.2
